Codigo PAIS|Nombre PAIS|Codigo DEPARTAMENTO|Nombre DEPARTAMENTO|Codigo PROVINCIA|Nombre PROVINCIA|Codigo MUNICIPIO|Nombre MUNICIPIO|Codigo RECINTO|Nombre RECINTO|Codigo MESA|Nombre MESA|NO|SÍ|BLANCOS|EMITIDOS|INSCRITOS|NULOS|VALIDOS
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2858228582|U.E. J. NAVAL MONZON|60636|60636|79|67|1|151|171|4|146
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0504405044|UNIVERSIDAD CATOLICA|31467|31467|156|42|0|202|233|4|198
BO|BOLIVIA|04|ORURO|0406|POOPÓ|040602|PAZÑA|1755617556|ESC. MARISCAL SUCRE.-|41205|41205|51|120|8|201|228|22|171
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2836428364|U.E. ESTEBAN MIGLIACI|60418|60418|154|37|2|199|234|6|191
BO|BOLIVIA|03|COCHABAMBA|0312|CARRASCO|031206|ENTRE RÍOS (BULO BULO)|0333203332|COLEGIO FRANZ TAMAYO|34949|34949|16|74|0|90|105|0|90
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1421014210|CENTRO DE CAPACITACION INTI PAXSI|21499|21499|147|63|1|213|233|2|210
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0362103621|ESCUELA MIXTA FISCAL TEMPORAL "A"|30044|30044|37|14|0|54|61|3|51
BO|BOLIVIA|02|LA PAZ|0206|LARECAJA|020606|TIPUANI|0951209512|UNIDAD EDUCATIVA PEDRO DOMINGO MURILLO|26300|26300|6|15|1|23|30|1|21
BO|BOLIVIA|02|LA PAZ|0203|PACAJES|020301|CORO CORO|1599515995|COL. CANCASILLA|25877|25877|36|80|2|121|139|3|116
BO|BOLIVIA|05|POTOSI|0516|ENRIQUE BALDIVIESO|051601|SAN AGUSTÍN|1872818728|ESC. SAN AGUSTIN|52125|52125|47|114|6|172|225|5|161
BO|BOLIVIA|05|POTOSI|0508|SUR CHICHAS|050801|TUPIZA|1948319483|ESC. SAN JOSE PAMPA GRANDE|51569|51569|14|142|15|178|230|7|156
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|1974619746|ESC. 1RO DE ABRIL|50220|50220|182|20|1|207|233|4|202
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1185911859|COLEGIO MARTIN CARDENAS|24794|24794|113|87|1|210|234|9|200
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1356513565|COL SERGIO ALMARAZ|20854|20854|123|80|0|210|228|7|203
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2130021300|COL. OVIDIO SANTISTEVAN|70517|70517|147|40|1|191|228|3|187
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2393223932|UNIVERSITARIO SUR|73149|73149|138|53|2|203|214|10|191
BO|BOLIVIA|02|LA PAZ|0210|INQUISIVI|021002|QUIME|0928609286|ESC. TEODOMIRO URQUIOLA|26887|26887|71|105|10|196|225|10|176
BO|BOLIVIA|03|COCHABAMBA|0315|BOLÍVAR|031501|BOLÍVAR|0302103021|UNIDAD EDUCATIVA VILAPAMPA|35242|35242|54|135|0|198|202|9|189
BO|BOLIVIA|07|SANTA CRUZ|0705|CHIQUITOS|070501|SAN JOSÉ DE CHIQUITOS|2521925219|ESC. LEONOR RIVERA|75595|75595|101|75|2|178|231|0|176
BO|BOLIVIA|05|POTOSI|0504|CHAYANTA|050402|RAVELO|1854618546|ESC. ANTORA|51106|51106|37|105|14|175|223|19|142
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2226922269|COL.U. E. EL RETOÑO|71486|71486|123|61|0|185|236|1|184
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070104|LA GUARDIA|2064420644|ESCUELA NUEVA ESPERANZA|74634|74634|133|61|0|203|232|9|194
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1489014890|ESC. EDUARDO AVAROA|22179|22179|117|81|0|206|229|8|198
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2140621406|COL. INSTITUTO AMERICANO JUAN WESLEY|70623|70623|161|31|0|233|233|41|192
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2243422434|COL.U.E. ALFREDO BARBERY CHAVEZ|71651|71651|120|61|0|186|230|5|181
BO|BOLIVIA|07|SANTA CRUZ|0707|CORDILLERA|070706|CAMIRI|2537725377|ESC. 24 DE SEPTIEMBRE|76077|76077|115|66|1|190|224|8|181
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0377403774|COLEGIO YUGOSLAVIA ( EX MARISCAL SANTA CRUZ)|30197|30197|128|61|1|194|225|4|189
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2439224392|COL. FE Y ALEGRIA LA MERCED|73609|73609|158|36|0|198|230|4|194
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0521505215|ESCUELA 6 DE AGOSTO|31638|31638|68|130|0|206|234|8|198
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1486814868|COL. SAN MARTIN|22157|22157|108|89|4|210|234|9|197
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1679516795|U.E. TOMAS BARRON.-|40337|40337|95|98|2|207|233|12|193
BO|BOLIVIA|02|LA PAZ|0211|SUR YUNGAS|021104|PALOS BLANCOS|1620816208|ESCUELA UNIDAD EDUCATIVA POPOY|27119|27119|33|159|0|197|229|5|192
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0559605596|ESCUELA CARLOS MEDINACELI|32019|32019|88|118|1|208|235|1|206
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2125721257|ESC. NORMAL ENRIQUET  FINOT|70474|70474|178|17|1|196|229|0|195
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0509005090|CENTRO INTEGRADO EL SALVADOR S-VERA CRUZ|31513|31513|83|118|3|213|230|9|201
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2254422544|COL. 18 DE MARZO|71761|71761|103|97|0|204|234|4|200
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0516205162|COLEGIO SAN ANTONIO DE PUCARA|31585|31585|78|109|2|195|236|6|187
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1656916569|COL. DONATO VASQUEZ|40111|40111|150|54|1|207|230|2|204
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030904|VINTO|0790307903|UNIDAD EDUCATIVA DAVID ARZABE|33532|33532|74|132|2|219|240|11|206
BO|BOLIVIA|07|SANTA CRUZ|0710|OBISPO SANTISTEBAN|071001|MONTERO|2660326603|COL. GUILLERMO KRUEGLER|76344|76344|138|62|1|205|236|4|200
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1698916989|COL. NAL. MIXTO CARMEN GUZMAN DE MIER|40531|40531|88|67|1|190|229|34|155
BO|BOLIVIA|02|LA PAZ|0208|INGAVÍ|020806|JESÚS DE MACHACA|0890808908|COL. HOLANDA|26725|26725|56|125|1|193|215|11|181
BO|BOLIVIA|04|ORURO|0407|PANTALEÓN DALENCE|040701|HUANUNI|1752617526|U.E. TAYAQUIRA|41288|41288|12|88|3|104|108|1|100
BO|BOLIVIA|05|POTOSI|0503|CORNELIO SAAVEDRA|050301|BETANZOS|1864918649|ESC. ANCO MAYU|50971|50971|3|66|0|70|86|1|69
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2219122191|COL.U.  E. EL DORADO NORTE|71408|71408|108|73|1|189|235|7|181
BO|BOLIVIA|02|LA PAZ|0219|GENERAL JOSE MANUEL|021901|SANTIAGO DE MACHACA|0932209322|COLEGIO PEDRO KRAMER|27952|27952|13|35|0|49|63|1|48
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2224622246|COL.U.E. 26 DE SEPTIEMBRE|71463|71463|114|81|0|199|233|4|195
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1391413914|ESCUELA VICTOR PAZ ESTENSORO|21203|21203|85|108|4|205|235|8|193
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0382103821|COLEGIO SANTO DOMINGO SAVIO|30244|30244|134|73|1|213|234|5|207
BO|BOLIVIA|04|ORURO|0407|PANTALEÓN DALENCE|040701|HUANUNI|1746517465|ESC. EDUARDO AVAROA|41227|41227|48|141|1|198|229|8|189
BO|BOLIVIA|03|COCHABAMBA|0303|AYOPAYA|030301|AYOPAYA (VILLA DE INDEPENDENCIA)|0295802958|UNIDAD EDUCATIVA SABINO WALLKU|32224|32224|18|154|8|189|217|9|172
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2149521495|COL.DOMINGO LEIGUE (BOLIVIANO CANADIENSE|70712|70712|156|28|1|191|219|6|184
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1524615246|U. E. ABRAHAM REYES (FE Y ALEGRIA)|22535|22535|69|138|1|216|231|8|207
BO|BOLIVIA|02|LA PAZ|0220|CARANAVI|022001|CARANAVI|0867808678|ESC. P. DOMINGO MURILLO|28030|28030|50|146|4|204|237|4|196
BO|BOLIVIA|07|SANTA CRUZ|0711|ÑUFLO DE CHÁVEZ|071101|CONCEPCIÓN|2622026220|ESC. U.E. ALTAMIRA|76881|76881|81|81|6|174|212|6|162
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1314713147|TECNICO AYACUCHO|20436|20436|140|54|1|205|227|10|194
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050103|YOCALLA|2018620186|ESC. EDUARDO AVAROA|50655|50655|85|70|9|174|217|10|155
BO|BOLIVIA|08|BENI|0807|MAMORÉ|080701|SAN JOAQUÍN|0061400614|ESC.CAP.ARTURO CUELLAR REA|81055|81055|23|23|1|47|81|0|46
BO|BOLIVIA|02|LA PAZ|0206|LARECAJA|020602|GUANAY|0936709367|UNIDAD EDUCATIVA CANDELARIA|26247|26247|43|175|1|220|233|1|218
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1672316723|INST. NORMAL SUPERIOR ANGEL MENDOZA J.|40265|40265|114|86|2|206|226|4|200
BO|BOLIVIA|02|LA PAZ|0205|MUÑECAS|020502|AYATA|0989409894|ESC. SAN JUANITO|26140|26140|26|151|2|191|223|12|177
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0478304783|ESCUELA GERARDO VARGAS|31206|31206|73|123|1|202|228|5|196
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1426814268|INSTITUTO AMERICANO OBRAJES|21557|21557|140|58|2|204|227|4|198
BO|BOLIVIA|07|SANTA CRUZ|0704|ICHILO|070404|SAN JUAN|2597625976|ESC. POPULAR DON BOSCO|75585|75585|100|84|2|187|230|1|184
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1412514125|ESC SANTA ROSA DE LIMA|21414|21414|61|149|3|220|238|7|210
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2101821018|COL. VIRGEN DE COTOCA|70235|70235|172|31|2|205|232|0|203
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1507115071|COLEGIO ITALIA|22360|22360|91|114|1|207|229|1|205
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0617206172|ESCUELA 6 DE JUNIO - TACOPOCA|34198|34198|83|111|6|208|236|8|194
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1168111681|UNIDAD EDUCATIVA 3 DE MAYO|24616|24616|69|126|4|210|230|11|195
BO|BOLIVIA|09|PANDO|0901|NICOLÁS SUÁREZ|090101|COBIJA|1798617986|U. E. JOSÉ MANUEL PANDO|90087|90087|81|85|1|176|233|9|166
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020104|ACHOCALLA|0995109951|ESCUELA ASUNTA QUILLVIRI|22886|22886|56|140|5|218|229|17|196
BO|BOLIVIA|05|POTOSI|0503|CORNELIO SAAVEDRA|050301|BETANZOS|1862318623|ESC. CENTRAL TECOYA|50945|50945|28|116|32|182|222|6|144
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2165221652|UE DOMINGO FAUSTINO|70869|70869|164|24|2|191|224|1|188
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1479014790|(CÁRCEL) PANOPTICO|22079|22079|68|75|2|146|225|1|143
BO|BOLIVIA|07|SANTA CRUZ|0707|CORDILLERA|070705|GUTIÉRREZ|2553325533|ESC. MIGUEL LANDIVAR|76022|76022|60|81|5|152|175|6|141
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1523915239|U. E. ABRAHAM REYES (FE Y ALEGRIA)|22528|22528|101|105|2|218|231|10|206
BO|BOLIVIA|05|POTOSI|0512|ANTONIO QUIJARRO|051203|PORCO|1814218142|U.E. SANTA ROSA|51923|51923|128|64|3|204|228|9|192
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020103|MECAPACA|1552015520|ESCUELA EL PALOMAR|22846|22846|54|141|11|208|223|2|195
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2264522645|COL. GILBERTO MENACHO|71862|71862|115|76|2|195|234|2|191
BO|BOLIVIA|06|TARIJA|0601|CERCADO|060101|TARIJA|2851028510|U.E. SAN GERONIMO|60564|60564|129|41|0|174|236|4|170
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2298522985|COL. M. NELLY VDA. DE BERTERO|72202|72202|79|83|1|168|192|5|162
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1443214432|COL. AMOR DE DIOS|21721|21721|161|41|3|206|230|1|202
BO|BOLIVIA|07|SANTA CRUZ|0704|ICHILO|070403|YAPACANÍ|2608426084|ESC. U.E. NUCLEO CENTRAL LOS POZOS|75542|75542|5|16|0|22|25|1|21
BO|BOLIVIA|05|POTOSI|0502|RAFAEL BUSTILLO|050203|LLALLAGUA|1921419214|COLEG. JUNIN|50813|50813|92|101|6|207|236|8|193
BO|BOLIVIA|07|SANTA CRUZ|0711|ÑUFLO DE CHÁVEZ|071101|CONCEPCIÓN|2622326223|ESC. U.E. ZAPOCO|76884|76884|9|5|0|14|21|0|14
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1663716637|U. E. MCAL. ANDRES DE SANTA CRUZ.-|40179|40179|112|86|1|204|230|5|198
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031003|VILLA TUNARI|0631506315|UNIDAD EDUCATIVA MIXTA ETERAZAMA|34396|34396|27|173|1|204|232|3|200
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1209212092|INSTITUTO EDUCATIVO JESUS DE NAZARETH|25027|25027|92|87|3|200|234|18|179
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031002|COLOMI|0572605726|UNIDAD EDUCATIVA PARACTI (COLOMI)|34336|34336|60|132|2|207|230|13|192
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1007610076|COLEGIO HUAYNA POTOSI|23011|23011|56|150|4|213|232|3|206
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0535005350|COLEGIO SAN RAFAEL|31773|31773|155|52|0|207|230|0|207
BO|BOLIVIA|02|LA PAZ|0208|INGAVÍ|020806|JESÚS DE MACHACA|0888908889|COLEGIO CHAMA|26706|26706|23|55|2|83|90|3|78
BO|BOLIVIA|02|LA PAZ|0212|LOS ANDES|021201|PUCARANI|0975809758|PLAZA PRINCIPAL|27279|27279|27|160|4|195|210|4|187
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0579305793|UNIDAD EDUCATIVA REPUBLICA DE ITALIA|33819|33819|89|87|3|184|196|5|176
BO|BOLIVIA|03|COCHABAMBA|0311|TAPACARÍ|031101|TAPACARÍ|0802608026|U.E. CHILLCA GRANDE|34585|34585|7|161|1|170|171|1|168
BO|BOLIVIA|02|LA PAZ|0213|AROMA|021302|UMALA|0840808408|PLAZA HUARI BELEN 6 DE AGOSTO|27499|27499|11|34|0|46|51|1|45
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070102|COTOCA|2025920259|COLEGIO NAL. BENEMERITOS DE LA PATRIA|74351|74351|119|68|0|195|226|8|187
BO|BOLIVIA|01|CHUQUISACA|0109|SUR CINTI|010902|CULPINA|0253502535|UNIDAD EDUCATIVA PUCA LAJA|11572|11572|4|31|0|37|41|2|35
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2380923809|COLEGIO MARTIN SAPP|73026|73026|104|76|2|192|229|10|180
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060303|VILLAMONTES|2876728767|U.E. COLORADOS DE BOLIVIA|61281|61281|78|99|2|186|233|7|177
BO|BOLIVIA|07|SANTA CRUZ|0709|FLORIDA|070902|PAMPA GRANDE|2560225602|ESC. U.E. EDUARDO AVAROA|76281|76281|62|119|7|199|235|11|181
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1710917109|U. E. LUIS MARIO CAREAGA.-|40651|40651|85|112|3|205|232|5|197
BO|BOLIVIA|07|SANTA CRUZ|0710|OBISPO SANTISTEBAN|071002|GENERAL AGUSTÍN SAAVEDRA|2650726507|ESC. U.E. GUALBERTO VILLARROEL|76684|76684|53|115|6|185|232|11|168
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1395713957|COLEGIO FRANCO BOLIVIANO|21246|21246|179|27|0|210|232|4|206
BO|BOLIVIA|08|BENI|0802|VACA DIÉZ|080201|RIBERALTA|0104101041|COLEGIO SAN FRANCISCO|80532|80532|126|61|1|191|238|3|187
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1133911339|UNIDAD EDUCATIVA TUPAC AMARU|24274|24274|69|133|2|214|235|10|202
BO|BOLIVIA|05|POTOSI|0502|RAFAEL BUSTILLO|050201|UNCÍA|1929319293|COLEG. RAFAEL BUSTILLO|50686|50686|90|87|9|195|235|9|177
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2263422634|COL. HUMBERTO EGUEZ|71851|71851|96|90|4|196|234|6|186
BO|BOLIVIA|07|SANTA CRUZ|0702|WARNES|070201|WARNES|2757027570|ESC. JUANA AZURDUY DE PADILLA|75092|75092|38|147|2|197|234|10|185
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2160321603|COL. BAILON MERCADO ORTIZ|70820|70820|154|34|0|191|229|3|188
BO|BOLIVIA|05|POTOSI|0501|TOMÁS FRÍAS|050101|POTOSÍ|1989719897|U.E. HUMBERTO IPORRE SALINAS|50371|50371|147|46|5|204|229|6|193
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1118911189|COLEGIO 27 DE MAYO|24124|24124|56|145|1|209|229|7|201
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070105|EL TORNO|2048220482|ESCUELA SANTA MARTHA|74866|74866|60|127|4|202|230|11|187
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060301|YACUIBA|2907829078|U.E. CREVAUX SUD|61127|61127|29|144|2|181|229|6|173
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0398703987|CENTRO INMACULADA CONCEPCION|30410|30410|175|22|1|201|230|3|197
BO|BOLIVIA|05|POTOSI|0502|RAFAEL BUSTILLO|050203|LLALLAGUA|1922419224|COLEG. JUNIN|50823|50823|93|98|8|204|233|5|191
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030904|VINTO|0787607876|ESCUELA MARTÍN CARDENAS|33505|33505|91|104|1|198|234|2|195
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030904|VINTO|0782107821|ESCUELA MELCHOR CUADROS|33450|33450|104|88|3|200|229|5|192
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1389013890|ESCUELA ROSEMARI DE BARRIENTOS|21179|21179|144|45|0|198|227|9|189
BO|BOLIVIA|07|SANTA CRUZ|0702|WARNES|070201|WARNES|2738827388|U.E. IGNACIO WARNES|74910|74910|114|75|1|201|230|11|189
BO|BOLIVIA|03|COCHABAMBA|0316|TIRAQUE|031601|TIRAQUE|0812808128|NUCLEO ESCOLAR ILURI GRANDE|35283|35283|35|168|9|229|229|17|203
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2239822398|COL.  PEDRO AÑEZ|71615|71615|106|98|2|210|235|4|204
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1033610336|COLEGIO ADRIAN CASTILLO NAVA|23271|23271|96|98|3|210|230|13|194
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1690116901|CEMEI.-|40443|40443|98|44|0|145|160|3|142
BO|BOLIVIA|06|TARIJA|0603|GRAN CHACO|060301|YACUIBA|2888028880|U.E. LICEO GRAN CHACO|60929|60929|122|57|2|185|232|4|179
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070102|COTOCA|2033120331|ESCUELA UNIDADEDUCATIVA OSCAR ALFARO|74423|74423|48|140|1|203|234|14|188
BO|BOLIVIA|02|LA PAZ|0203|PACAJES|020302|CAQUIAVIRI|1595515955|PLAZA SAN MIGUEL|25911|25911|33|91|1|129|138|4|124
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0491004910|UNIDAD EDUCATIVA 9 DE MARZO|31333|31333|57|150|5|219|240|7|207
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1175711757|COLEGIO ILLIMANI|24692|24692|10|19|0|30|33|1|29
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1225012250|ESCUELA 16 DE FEBRERO|25185|25185|71|132|1|215|230|11|203
BO|BOLIVIA|04|ORURO|0403|CARANGAS|040301|CORQUE|1637916379|U. E. EDUARDO AVAROA|41124|41124|23|81|2|108|116|2|104
BO|BOLIVIA|07|SANTA CRUZ|0705|CHIQUITOS|070501|SAN JOSÉ DE CHIQUITOS|2527025270|U.E. BUENA VISTA|75646|75646|98|63|2|166|178|3|161
BO|BOLIVIA|03|COCHABAMBA|0301|CERCADO|030101|COCHABAMBA|0406104061|CENTRO EDUCATIVO P.  MARIA AUXILIADORA|30484|30484|117|89|1|209|230|2|206
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1655416554|COL. NAL. SIMON BOLIVAR.-|40096|40096|160|39|0|200|223|1|199
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2289922899|COL. 27 DE MAYO|72116|72116|106|84|2|203|237|11|190
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2149021490|COL. PABLO SEXTO|70707|70707|163|40|1|206|231|2|203
BO|BOLIVIA|02|LA PAZ|0210|INQUISIVI|021006|LICOMA PAMPA|0930709307|ESCUELA ELIODORO CAMACHO|26988|26988|33|153|6|198|225|6|186
BO|BOLIVIA|09|PANDO|0901|NICOLÁS SUÁREZ|090101|COBIJA|1792617926|U. E. VACA DIEZ (INTERMEDIO)|90027|90027|88|70|1|162|231|3|158
BO|BOLIVIA|01|CHUQUISACA|0101|OROPEZA|010101|SUCRE|0168701687|COL.MARIANO SERRANO|10114|10114|170|37|0|210|236|3|207
BO|BOLIVIA|03|COCHABAMBA|0310|CHAPARE|031001|SACABA|0600506005|UNIDAD EDUCATIVA VILLA GRACIELA|34031|34031|103|100|1|209|237|5|203
BO|BOLIVIA|07|SANTA CRUZ|0701|ANDRÉS IBÁÑEZ|070101|SANTA CRUZ DE LA SIERRA|2421824218|COL. ESC. MAGISTERIO SUR|73435|73435|125|73|3|208|239|7|198
BO|BOLIVIA|01|CHUQUISACA|0107|NOR CINTI|010702|SAN LUCAS|0148901489|UNIDAD EDUCATIVA "CHILLAGUA"|11421|11421|9|171|1|182|224|1|180
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1361813618|U.E. WALDO BALLIVIAN|20907|20907|114|97|1|216|232|4|211
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020101|NUESTRA SEÑORA DE LA PAZ|1473414734|COLEGIO SAN LUIS|22023|22023|138|61|3|208|229|6|199
BO|BOLIVIA|04|ORURO|0401|CERCADO|040101|ORURO|1648416484|U. E. JOSE MARIA SIERRA GALVARRO.-|40026|40026|121|83|0|206|228|2|204
BO|BOLIVIA|08|BENI|0805|MOXOS|080501|SAN IGNACIO|0072200722|ESC.SAN FRANCISCO|80981|80981|46|118|7|178|233|7|164
BO|BOLIVIA|02|LA PAZ|0201|MURILLO|020105|EL ALTO|1095710957|COL 25 DE JULIO|23892|23892|90|105|1|203|233|7|195
BO|BOLIVIA|07|SANTA CRUZ|0703|VELASCO|070301|SAN IGNACIO (SAN IGNACIO DE VELASCO)|2725327253|ESC. SAN MARTIN|75285|75285|30|138|4|177|235|5|168
BO|BOLIVIA|03|COCHABAMBA|0309|QUILLACOLLO|030905|COLCAPIRHUA|0700607006|UNIDAD EDUCATIVA EL SAUSALITO|33701|33701|124|71|1|202|229|6|195
